Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
2564;Kiel-Holtenau;V_TE005;31.01.2004-22:00;01.03.2004-06:00;87;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;24.05.2004-22:00;25.05.2004-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;31.05.2004-22:00;01.07.2004-06:00;90;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;18.07.2004-08:00;18.07.2004-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;22.02.2005-22:00;24.02.2005-13:00;4;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;05.03.2005-15:00;06.03.2005-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;17.05.2005-15:00;18.05.2005-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;18.05.2005-15:00;19.05.2005-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;07.06.2005-08:00;07.06.2005-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;11.11.2005-22:00;12.11.2005-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;10.01.2006-08:00;10.01.2006-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;06.03.2006-15:00;07.03.2006-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;10.03.2006-22:00;13.03.2006-06:00;6;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;13.03.2006-08:00;17.03.2006-13:00;12;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;03.04.2006-22:00;04.04.2006-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;30.06.2006-08:00;01.07.2006-06:00;2;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;01.07.2006-15:00;02.07.2006-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;10.10.2006-22:00;11.10.2006-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;23.11.2006-08:00;23.11.2006-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;22.12.2006-15:00;23.12.2006-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;04.01.2007-15:00;05.01.2007-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;09.02.2007-22:00;11.02.2007-20:00;5;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;11.03.2007-15:00;13.03.2007-13:00;5;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;16.07.2007-08:00;16.07.2007-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;23.07.2007-08:00;23.07.2007-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;14.11.2007-08:00;14.11.2007-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;16.03.2008-15:00;17.03.2008-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;17.04.2008-22:00;18.04.2008-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;29.05.2008-22:00;30.05.2008-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;07.06.2008-22:00;08.06.2008-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;21.06.2008-15:00;23.06.2008-13:00;5;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;24.06.2008-15:00;25.06.2008-13:00;2;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;04.09.2008-15:00;05.09.2008-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;22.01.2009-15:00;23.01.2009-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;25.08.2010-22:00;26.08.2010-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;13.12.2010-08:00;13.12.2010-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;22.07.2011-22:00;23.07.2011-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;31.03.2012-22:00;01.04.2012-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;19.04.2012-15:00;20.04.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;23.07.2012-15:00;25.07.2012-13:00;5;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;01.08.2012-15:00;02.08.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;05.10.2012-15:00;08.10.2012-06:00;7;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;12.10.2012-15:00;15.10.2012-06:00;7;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;19.10.2012-15:00;22.10.2012-06:00;7;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;24.10.2012-15:00;25.10.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;26.10.2012-15:00;29.10.2012-06:00;7;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;02.11.2012-15:00;05.11.2012-06:00;7;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;09.11.2012-15:00;12.11.2012-06:00;7;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;16.11.2012-15:00;19.11.2012-06:00;7;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;19.11.2012-15:00;20.11.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;20.11.2012-15:00;21.11.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;21.11.2012-15:00;22.11.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;22.11.2012-15:00;23.11.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;23.11.2012-15:00;26.11.2012-06:00;7;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;26.11.2012-15:00;27.11.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;27.11.2012-15:00;28.11.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;28.11.2012-08:00;29.11.2012-06:00;2;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;29.11.2012-15:00;30.11.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;30.11.2012-15:00;03.12.2012-13:00;8;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;03.12.2012-15:00;04.12.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;04.12.2012-15:00;05.12.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;05.12.2012-15:00;06.12.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;06.12.2012-15:00;07.12.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;07.12.2012-15:00;10.12.2012-06:00;7;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;10.12.2012-15:00;11.12.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;11.12.2012-15:00;12.12.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;12.12.2012-15:00;13.12.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;13.12.2012-15:00;14.12.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;14.12.2012-15:00;17.12.2012-06:00;7;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;17.12.2012-15:00;18.12.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;18.12.2012-15:00;19.12.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;19.12.2012-15:00;20.12.2012-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;20.12.2012-15:00;30.04.2013-23:00;393;;eor;                                                                                                                                  
2564;Kiel-Holtenau;V_TE005;13.06.2013-08:00;13.06.2013-17:00;10;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;19.06.2013-22:00;20.06.2013-07:00;10;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;30.10.2017-00:00;30.10.2017-08:00;9;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;18.07.2018-09:00;18.07.2018-10:00;2;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;06.08.2018-11:00;06.08.2018-22:00;12;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;07.09.2018-21:00;10.09.2018-05:00;57;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;13.09.2018-03:00;13.09.2018-08:00;6;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;15.09.2018-09:00;21.09.2018-09:00;145;;eor;                                                                                                                                  
2564;Kiel-Holtenau;V_TE005;30.09.2018-20:00;01.10.2018-05:00;10;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;11.10.2018-09:00;11.10.2018-09:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE005;11.10.2018-18:00;12.10.2018-05:00;12;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;12.10.2018-20:00;15.10.2018-05:00;58;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;17.10.2018-19:00;18.10.2018-10:00;16;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;20.10.2018-04:00;22.10.2018-05:00;50;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;22.10.2018-12:00;23.10.2018-08:00;21;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;23.10.2018-17:00;24.10.2018-07:00;15;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;04.04.2019-09:00;04.04.2019-18:00;10;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;28.04.2020-15:00;29.04.2020-09:00;19;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;17.07.2020-07:00;20.07.2020-09:00;75;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE005;10.01.2022-10:00;10.01.2022-14:00;5;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;10.10.1986-22:00;11.10.1986-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;15.10.1986-22:00;16.10.1986-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;22.10.1986-08:00;22.10.1986-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;26.10.1986-08:00;26.10.1986-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;28.10.1986-08:00;28.10.1986-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;31.10.1986-15:00;01.11.1986-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;19.01.1987-15:00;20.01.1987-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;29.11.1987-22:00;30.11.1987-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;02.06.1988-08:00;01.07.1988-06:00;86;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE010;07.02.1991-08:00;08.02.1991-13:00;3;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;06.07.1995-22:00;07.07.1995-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;18.12.1995-08:00;20.12.1995-06:00;5;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;05.03.1996-08:00;05.03.1996-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;06.03.1996-08:00;06.03.1996-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;06.03.1996-22:00;07.03.1996-20:00;2;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;08.03.1996-08:00;08.03.1996-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;09.03.1996-08:00;09.03.1996-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;12.03.1996-08:00;12.03.1996-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;12.03.1996-22:00;13.03.1996-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;13.03.1996-15:00;14.03.1996-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;26.03.1996-22:00;27.03.1996-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;28.02.1998-15:00;01.03.1998-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;07.03.1998-08:00;07.03.1998-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;08.03.1998-22:00;09.03.1998-20:00;2;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;22.03.1998-08:00;23.03.1998-06:00;2;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;15.05.1998-22:00;16.05.1998-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;04.06.1998-22:00;05.06.1998-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;05.06.1998-15:00;06.06.1998-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;23.06.1998-08:00;23.06.1998-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;23.09.1998-15:00;24.09.1998-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;12.02.1999-22:00;16.02.1999-13:00;10;;eor;                                                                                                                                   
2564;Kiel-Holtenau;V_TE010;22.02.1999-15:00;23.02.1999-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;21.07.1999-22:00;22.07.1999-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;01.11.1999-08:00;01.11.1999-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;10.11.1999-15:00;11.11.1999-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;22.11.1999-08:00;22.11.1999-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;26.12.1999-08:00;26.12.1999-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;19.03.2001-15:00;20.03.2001-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;31.03.2001-22:00;03.04.2001-06:00;6;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;01.05.2001-08:00;01.05.2001-13:00;6;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;08.05.2001-08:00;08.05.2001-13:00;6;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;26.11.2001-08:00;26.11.2001-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;30.11.2001-15:00;01.12.2001-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;27.12.2001-08:00;27.12.2001-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;31.12.2001-22:00;02.01.2002-13:00;4;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;24.02.2002-15:00;25.02.2002-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;12.04.2002-15:00;13.04.2002-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;26.04.2002-15:00;27.04.2002-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;28.06.2002-22:00;29.06.2002-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;19.07.2002-08:00;19.07.2002-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;01.09.2002-15:00;02.09.2002-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;07.11.2002-15:00;08.11.2002-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;24.12.2002-08:00;24.12.2002-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;03.01.2003-22:00;04.01.2003-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;06.01.2003-08:00;07.01.2003-13:00;3;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;15.03.2003-22:00;16.03.2003-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;27.07.2003-22:00;28.07.2003-13:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;17.11.2003-15:00;18.11.2003-06:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;08.12.2003-08:00;08.12.2003-20:00;1;;eor;                                                                                                                                    
2564;Kiel-Holtenau;V_TE010;31.01.2004-22:00;01.03.2004-06:00;87;;eor;                                                                                                                                   
